customer_id,credit_score,geography,gender,age,tenure,balance,num_products,has_credit_card,is_active_member,estimated_salary,exited
15616028,694,Maharashtra,Male,30,2,0.0,3,0,1,1503941.0,0
15616029,705,Maharashtra,Male,32,7,0.0,2,1,0,792157.0,0
15616088,782,Maharashtra,Female,70,7,9707242.0,1,0,1,13117722.0,0
15616122,777,Maharashtra,Male,39,8,0.0,2,1,1,1861352.0,0
15616152,754,Maharashtra,Female,47,1,18551367.0,1,1,0,2743883.0,0
15616168,610,Maharashtra,Female,35,7,8190595.0,1,1,1,6162319.0,0
15616172,838,Maharashtra,Male,31,2,0.0,2,1,0,822295.9999999999,0
15616213,555,Karnataka,Female,51,9,13821450.0,1,1,0,19871527.0,1
15616221,497,Maharashtra,Female,29,4,8564681.0,1,0,0,6323302.0,1
15616240,530,Delhi,Male,37,4,0.0,2,1,1,16484437.0,0
15616270,620,Delhi,Male,42,4,10692091.0,1,0,1,11974708.0,0
15616280,536,Maharashtra,Male,46,1,6573341.0,1,1,0,6109453.0,0
15616330,595,Maharashtra,Male,31,4,0.0,2,1,0,18999586.0,0
15616365,571,Maharashtra,Female,53,2,0.0,2,1,0,2804577.0,0
15616367,581,Karnataka,Male,39,1,12152351.0,1,0,0,16165554.999999998,1
15616380,803,Delhi,Female,37,1,0.0,2,0,0,745520.0,0
15616431,608,Maharashtra,Male,33,4,0.0,1,0,1,13047403.0,0
15616451,697,Maharashtra,Female,47,6,12825266.0,1,1,1,16805340.0,0
15616454,476,Karnataka,Female,34,8,11190543.0,1,0,1,19722181.0,1
15616471,599,Delhi,Male,51,0,0.0,1,1,1,17523599.0,0
15616525,720,Delhi,Male,31,4,14135647.0,1,0,0,13798569.0,0
15616529,613,Delhi,Male,34,3,0.0,1,1,1,4172472.0,0
15616530,638,Maharashtra,Male,36,6,18845519.0,1,0,0,4703140.0,1
15616550,698,Karnataka,Male,44,10,11636337.0,2,1,0,19805916.0,0
15616555,850,Karnataka,Male,41,8,6088068.0,1,1,0,3182584.0,0
15616630,583,Karnataka,Female,41,5,7764760.000000001,1,1,0,19042952.0,0
15616666,646,Karnataka,Female,52,6,11173940.0,2,0,1,6836717.999999999,0
15616676,632,Karnataka,Male,23,3,12247851.0,1,1,0,14723076.999999998,1
15616700,622,Delhi,Female,41,9,0.0,2,1,1,15578639.000000002,0
15616709,587,Karnataka,Female,38,0,13212242.000000002,2,0,0,3173032.0,0
15616745,542,Delhi,Male,35,2,17489453.0,1,1,1,2231455.0,0
15616811,535,Maharashtra,Male,47,0,16072910.0,1,0,1,14598635.0,0
15616833,678,Delhi,Male,27,2,0.0,2,1,1,1322125.0,0
15616859,602,Karnataka,Female,43,2,11364149.0,4,1,0,11511635.0,1
15616922,479,Maharashtra,Female,26,1,0.0,2,1,1,1911697.0,0
15616929,730,Delhi,Male,62,5,11218108.0,1,0,1,6151387.0,0
15616931,653,Maharashtra,Male,41,8,10276842.0,1,1,0,5566385.0,0
15616954,592,Maharashtra,Male,71,4,0.0,2,0,1,1701354.0,0
15617029,596,Delhi,Female,30,1,0.0,2,1,0,812539.0,0
15617052,782,Maharashtra,Male,34,9,0.0,1,1,0,18302106.0,1
15617065,650,Delhi,Male,42,4,19453266.0,1,1,0,17104531.0,1
15617078,658,Maharashtra,Female,44,6,14848109.0,1,1,0,13052913.0,0
15617082,516,Maharashtra,Male,33,7,11519558.0,1,1,1,1120550.0,0
15617134,716,Maharashtra,Male,38,4,0.0,2,1,0,18967870.0,0
15617136,451,Karnataka,Female,38,9,6148247.0,1,1,1,16753866.0,0
15617166,610,Maharashtra,Male,37,0,0.0,1,1,0,11451464.0,0
15617197,524,Maharashtra,Male,50,4,0.0,2,1,1,3184059.0,1
15617206,431,Karnataka,Male,42,8,12082286.0,2,1,0,12615324.0,0
15617252,697,Maharashtra,Female,33,1,8734770.0,1,1,0,17252451.0,0
15617301,774,Karnataka,Male,36,9,13080977.0,1,1,0,15229028.0,0
15617304,722,Maharashtra,Male,40,6,0.0,2,1,1,11189309.0,0
15617320,693,Delhi,Female,46,3,15170932.999999998,1,1,0,18073624.0,0
15617331,637,Karnataka,Female,39,3,10969841.0,1,1,1,8839129.0,1
15617348,544,Maharashtra,Male,44,1,0.0,2,0,0,6924424.000000001,0
15617401,468,Maharashtra,Male,22,2,0.0,2,1,0,2812399.0,0
15617419,618,Karnataka,Female,29,10,10031510.0,2,1,1,3252664.0,0
15617432,816,Karnataka,Female,40,9,10900326.0,1,1,1,7958056.0,0
15617434,655,Delhi,Male,38,9,0.0,1,0,1,9049033.0,0
15617454,684,Maharashtra,Female,25,1,0.0,2,0,1,14497847.0,0
15617476,546,Maharashtra,Female,30,5,0.0,2,0,1,19854309.0,0
15617482,489,Karnataka,Female,52,1,13144151.0,1,1,0,3724011.0,1
15617486,530,Maharashtra,Male,52,1,10672328.0,1,0,0,10996040.0,1
15617507,530,Delhi,Female,36,7,0.0,2,1,0,8061909.0,0
15617518,675,Karnataka,Male,36,7,8940995.0,1,1,1,14939970.000000002,0
15617538,834,Delhi,Male,40,7,0.0,2,0,0,4503874.0,0
15617603,850,Karnataka,Male,30,5,12321056.0,2,1,1,10218027.0,0
15617617,811,Delhi,Male,39,7,0.0,2,1,1,17751939.0,0
15617648,584,Maharashtra,Female,44,5,9567175.0,2,1,1,10656488.0,0
15617655,564,Delhi,Female,35,9,0.0,2,1,1,10583738.0,0
15617657,664,Maharashtra,Female,36,0,10350222.0,1,1,1,14619182.0,0
15617705,609,Maharashtra,Female,39,8,14167523.000000002,1,0,1,17566425.0,0
15617790,626,Maharashtra,Female,29,4,10576728.0,2,0,0,4110482.0,0
15617866,657,Delhi,Male,67,5,11978547.0,2,1,1,10753432.0,0
15617877,607,Maharashtra,Male,44,0,0.0,2,1,1,8114009.0,0
15617934,579,Maharashtra,Male,36,9,12982959.0,1,1,1,6090612.0,0
15617982,661,Delhi,Female,42,3,0.0,2,1,0,3598941.0000000005,0
15617991,555,Maharashtra,Male,29,4,12874404.0,1,1,1,4745493.0,0
15618018,571,Maharashtra,Female,35,1,10478381.0,2,0,1,17851252.0,0
15618155,663,Maharashtra,Male,45,5,8319512.0,1,1,1,4868210.0,0
15618171,669,Maharashtra,Female,33,9,0.0,2,0,1,10722103.0,0
15618182,678,Maharashtra,Female,38,2,0.0,2,0,0,11506899.0,0
15618203,773,Karnataka,Male,51,8,11619765.0,2,1,1,8670140.0,0
15618213,674,Maharashtra,Female,32,7,8575793.0,1,1,1,9548100.0,0
15618225,741,Karnataka,Male,36,8,11699343.0,2,1,0,16881622.0,0
15618239,530,Maharashtra,Female,48,0,0.0,1,1,0,8508109.0,0
15618243,730,Delhi,Female,43,1,10396038.0,1,1,1,19365016.0,0
15618245,706,Karnataka,Male,31,1,11702008.0,2,1,0,5443953.0,0
15618255,642,Karnataka,Female,56,6,10324486.0,2,1,0,14304972.0,1
15618258,640,Delhi,Male,37,5,15802438.0,1,1,0,8129809.0,0
15618314,676,Maharashtra,Male,40,8,11400578.0,1,1,1,6799845.0,0
15618363,659,Karnataka,Male,29,9,8291648.0,1,1,1,8413348.0,0
15618391,810,Maharashtra,Male,33,6,0.0,2,1,1,7796567.0,0
15618401,616,Karnataka,Male,41,10,11322020.0,2,1,1,11407291.0,0
15618410,718,Karnataka,Male,26,7,14752703.0,1,0,0,5109956.0,0
15618437,567,Delhi,Male,34,10,0.0,2,0,1,16157179.0,0
15618446,576,Maharashtra,Female,50,8,0.0,2,1,1,5780262.0,0
15618562,618,Karnataka,Female,40,0,14030638.0,1,1,0,16061860.999999998,1
15618566,572,Maharashtra,Female,38,7,0.0,2,1,1,13312262.0,0
15618581,668,Delhi,Male,25,8,0.0,2,1,1,13511209.0,0
15618647,744,Maharashtra,Male,29,1,4350442.0,1,1,1,11932775.0,0
15618661,535,Maharashtra,Male,30,6,10380497.0,1,1,1,12571053.0,0
15618695,571,Delhi,Female,22,3,10811710.0,1,0,1,5332870.0,0
15618703,663,Delhi,Female,53,6,15020023.000000002,1,0,1,15131726.999999998,1
15618750,590,Maharashtra,Male,31,8,11221161.0,1,1,0,2626142.0,0
15618765,530,Karnataka,Female,42,0,9994845.0,1,0,1,9733862.0,0
15618774,474,Maharashtra,Male,54,3,0.0,1,1,0,10840917.0,1
15618816,670,Karnataka,Female,40,2,14717120.000000002,1,0,1,6985003.999999999,0
15618926,520,Delhi,Male,43,7,0.0,2,1,1,3620274.0,0
15618936,688,Maharashtra,Female,51,5,0.0,1,1,0,9162411.0,1
15618950,644,Delhi,Male,26,8,9665964.0,2,1,1,13877569.0,0
15619016,660,Karnataka,Male,46,5,10901965.0,2,1,1,3368056.0,0
15619029,620,Delhi,Female,43,2,0.0,2,1,0,2067009.9999999998,0
15619045,776,Maharashtra,Female,43,4,0.0,2,0,1,16213750.0,0
15619083,502,Maharashtra,Female,35,6,0.0,2,1,1,8061847.0,0
15619087,762,Maharashtra,Male,53,1,10252037.0,1,1,1,17019540.0,0
15619116,493,Maharashtra,Female,36,2,0.0,2,0,1,9977030.0,0
15619130,752,Karnataka,Female,37,5,11329105.0,2,1,1,13246754.0,0
15619238,567,Delhi,Male,29,8,0.0,2,1,0,15612572.0,0
15619280,683,Maharashtra,Male,25,4,0.0,2,1,0,15269824.0,0
15619304,502,Maharashtra,Female,42,8,15966079.999999998,3,1,0,11393157.0,1
15619340,597,Delhi,Male,38,1,0.0,2,1,0,4130329.0,0
15619343,561,Maharashtra,Male,56,7,15275900.0,2,1,0,13316710.999999998,1
15619360,472,Delhi,Male,40,4,0.0,1,1,0,7015422.0,0
15619407,615,Maharashtra,Male,39,4,13370709.0,1,1,1,10815275.0,0
15619436,700,Maharashtra,Female,32,3,0.0,1,0,0,9574037.0,0
15619465,555,Delhi,Female,24,2,0.0,2,0,1,19786655.0,0
15619494,562,Karnataka,Female,31,9,11715300.0,1,1,1,10867501.0,0
15619514,507,Karnataka,Male,40,3,12010543.0,1,1,0,9207501.0,1
15619529,531,Delhi,Male,27,8,13257625.0,1,0,0,722292.0,0
15619537,550,Maharashtra,Male,31,5,14220019.0,2,1,1,12222171.0,0
15619608,454,Karnataka,Female,50,10,9289556.0,1,1,0,15434400.0,1
15619616,571,Maharashtra,Female,33,9,10201725.0,2,0,0,12860049.0,0
15619626,746,Maharashtra,Male,24,3,13749235.0,2,0,1,17014209.0,0
15619653,666,Maharashtra,Male,47,2,0.0,1,1,0,3504697.0,1
15619674,649,Maharashtra,Female,35,4,10830644.0,1,1,1,19248624.0,0
15619699,558,Maharashtra,Male,31,7,0.0,1,1,0,19826908.0,0
15619708,745,Maharashtra,Male,25,5,15799315.0,2,1,0,14604145.000000002,0
15619801,548,Maharashtra,Female,33,1,8010783.0,2,0,1,8224567.0,0
15619857,605,Maharashtra,Female,64,2,12955570.0,1,1,1,1360179.0,0
15619889,556,Maharashtra,Male,26,4,0.0,1,1,0,19516738.0,0
15619892,644,Delhi,Male,18,8,0.0,2,1,0,5917242.0,0
15619898,785,Maharashtra,Male,55,5,0.0,2,1,1,700865.0,0
15619932,847,Maharashtra,Male,66,7,12376068.0,1,0,1,5315716.0,0
15619935,783,Delhi,Female,59,9,12622487.0,1,1,1,442363.0,0
15619953,662,Delhi,Female,42,6,10502128.0,1,1,0,4824238.0,0
15619955,733,Karnataka,Male,34,3,10033796.0,3,1,0,4855919.0,1
15619972,807,Maharashtra,Female,47,9,16766482.999999998,1,0,0,12544011.0,1
15620000,760,Karnataka,Male,34,6,12130377.0,2,1,1,5932521.0,0
15620030,744,Maharashtra,Male,29,1,0.0,1,0,0,8242297.0,0
15620103,660,Maharashtra,Female,40,8,16718101.0,1,1,1,18515694.0,0
15620111,659,Maharashtra,Male,54,8,13343651.999999998,1,1,0,5678780.0,0
15620123,605,Maharashtra,Male,39,6,11116991.0,1,0,0,964140.0,0
15620204,543,Karnataka,Female,57,1,10613833.0,2,1,1,12065732.0,1
15620268,634,Karnataka,Male,43,3,21269632.0,1,1,0,11526886.0,0
15620276,539,Delhi,Male,36,6,0.0,3,1,1,11895964.0,0
15620323,652,Delhi,Female,42,3,8349207.000000001,2,1,0,3791412.0000000005,0
15620341,500,Karnataka,Male,44,9,16083813.0,2,1,0,19626164.0,0
15620344,813,Maharashtra,Male,29,6,0.0,1,1,0,3395387.0000000005,0
15620372,687,Delhi,Male,31,3,0.0,2,0,0,4822810.0,0
15620398,635,Delhi,Female,34,5,9868347.0,2,1,0,1573319.0,0
15620443,711,Maharashtra,Female,81,6,0.0,2,1,1,7227624.000000001,0
15620505,594,Delhi,Female,24,0,9737854.0,1,1,1,7140517.0,0
15620507,485,Karnataka,Female,30,5,15677168.0,1,1,1,14114821.0,0
15620557,561,Delhi,Male,37,4,10147029.0,1,0,1,8883814.0,0
15620570,736,Maharashtra,Male,43,4,20244347.0,1,1,0,7237503.0,0
15620577,715,Maharashtra,Male,45,4,0.0,2,1,1,5504393.0,0
15620579,695,Delhi,Female,31,8,0.0,2,0,1,13164441.0,0
15620735,667,Karnataka,Female,33,4,12707668.0,2,1,0,6901166.0,0
15620746,632,Maharashtra,Male,42,4,12611560.0,1,1,0,10099850.0,0
15620750,559,Maharashtra,Male,28,3,14109943.0,1,1,1,1560727.0,0
15620751,760,Maharashtra,Male,34,2,0.0,2,1,0,16416244.0,0
15620756,747,Maharashtra,Male,49,6,20290464.0,1,1,1,1729872.0,1
15620758,660,Delhi,Male,30,4,0.0,2,1,0,12914906.0,0
15620832,723,Maharashtra,Female,35,0,0.0,2,0,1,6129099.0,0
15620836,816,Karnataka,Female,34,2,10841087.0,2,1,0,10290891.0,0
15620936,787,Maharashtra,Male,32,4,0.0,2,1,1,1323893.0,0
15620981,684,Maharashtra,Female,48,3,7330938.0,1,0,0,2122834.0,1
15620988,616,Maharashtra,Male,46,2,0.0,2,1,0,13713646.0,0
15621004,603,Maharashtra,Male,32,7,0.0,1,1,0,19805594.0,1
15621021,687,Delhi,Female,40,1,0.0,2,1,0,820736.0,0
15621031,761,Delhi,Male,27,8,0.0,2,1,0,6329770.0,0
15621063,516,Maharashtra,Female,42,8,5622825.0,1,1,0,4685752.0,0
15621064,701,Karnataka,Male,23,5,18610118.0,2,1,1,7661133.0,0
15621075,778,Karnataka,Female,45,1,16215042.000000002,2,1,0,17453127.0,0
15621083,698,Maharashtra,Male,57,6,13632548.000000002,2,1,1,7254927.0,1
15621093,681,Karnataka,Male,31,4,9733819.0,2,0,0,4822676.0,0
15621116,648,Karnataka,Male,33,5,13866424.0,1,1,0,2907627.0,0
15621140,644,Delhi,Male,37,9,0.0,2,1,1,9644286.0,0
15621195,619,Karnataka,Male,41,3,14797416.0,2,1,0,17051883.0,0
15621205,578,Maharashtra,Male,34,4,17511111.0,1,1,1,7485830.0,0
15621210,599,Karnataka,Male,46,9,12344472.0,1,1,1,3136808.0,1
15621227,668,Karnataka,Female,46,7,16180609.0,1,1,1,17305219.0,0
15621244,678,Maharashtra,Male,36,0,10737968.0,1,1,1,8446018.0,0
15621267,637,Maharashtra,Male,32,5,0.0,1,0,0,14876907.999999998,0
15621353,645,Delhi,Female,37,7,0.0,2,1,0,1358993.0,0
15621409,496,Maharashtra,Male,32,4,12784583.0,1,1,0,6646920.0,0
15621423,736,Maharashtra,Female,42,7,11728023.0,3,0,0,4192106.0,1
15621432,630,Delhi,Male,35,1,0.0,2,0,0,18682622.0,0
15621435,623,Maharashtra,Female,39,1,16090320.000000002,1,0,0,7877436.0,0
15621440,694,Maharashtra,Male,38,1,0.0,2,0,1,15685820.000000002,0
15621457,850,Maharashtra,Male,27,6,9665472.0,2,0,0,15274016.0,0
15621466,606,Karnataka,Male,38,3,9989753.0,1,0,0,3705465.0,0
15621520,783,Karnataka,Female,42,2,13970728.0,1,1,0,215021.99999999997,0
15621546,620,Maharashtra,Female,33,9,12763835.0,1,1,1,19271757.0,0
15621550,535,Delhi,Female,50,1,14029257.999999998,3,0,0,6953122.0,1
15621611,742,Karnataka,Male,55,5,15519617.000000002,1,0,1,12120766.0,1
15621629,773,Karnataka,Male,43,8,8184491.0,2,1,1,3590846.0,0
15621644,678,Karnataka,Male,83,6,12335663.0,1,0,1,9293441.0,0
15621653,716,Maharashtra,Female,29,10,8794639.0,1,1,1,18253174.0,0
15621685,769,Maharashtra,Male,29,2,12375752.0,2,1,0,8487266.0,0
15621687,813,Maharashtra,Male,34,0,0.0,2,1,0,4316915.0,0
15621768,712,Delhi,Male,45,6,11299465.0,1,0,0,19839868.0,0
15621815,803,Maharashtra,Female,40,6,16552671.0,1,1,0,1232808.0,0
15621818,747,Karnataka,Male,29,7,11772633.0,1,1,1,17539834.0,0
15621834,700,Delhi,Female,43,0,0.0,2,1,0,5947535.0,0
15621870,739,Delhi,Female,40,8,0.0,1,1,0,16703051.0,0
15621893,727,Maharashtra,Male,18,4,13355067.000000002,1,1,1,4694141.0,0
15621974,778,Karnataka,Female,33,4,11106373.0,2,1,0,8355664.999999999,0
15622003,745,Maharashtra,Male,35,9,9256653.0,2,1,0,16151976.999999998,0
15622017,773,Delhi,Female,33,10,0.0,1,1,1,9882009.0,0
15622033,847,Karnataka,Female,41,3,10154351.0,4,1,0,1602517.0,1
15622083,647,Karnataka,Male,30,6,14313891.0,2,1,0,295546.0,0
15622117,625,Delhi,Female,31,8,0.0,2,1,0,15184354.0,0
15622171,642,Maharashtra,Male,30,8,8096457.000000001,2,1,0,17473820.0,0
15622182,628,Karnataka,Female,28,3,15353813.0,2,1,0,11077601.0,0
15622192,724,Delhi,Male,39,3,0.0,2,0,1,9556281.0,0
15622217,538,Maharashtra,Female,38,8,8875895.0,2,0,0,2822615.0,1
15622230,705,Maharashtra,Female,35,3,0.0,2,0,1,6633100.999999999,0
15622289,605,Delhi,Female,36,9,0.0,2,0,1,3552162.9999999995,0
15622305,746,Karnataka,Female,33,2,10786814.0,2,1,1,14619240.0,0
15622321,506,Maharashtra,Female,32,3,0.0,1,1,1,8082302.0,0
15622370,813,Karnataka,Male,30,1,11641694.0,1,0,1,8580822.0,0
15622442,619,Maharashtra,Male,29,5,0.0,2,1,0,19431010.0,0
15622443,549,Maharashtra,Male,31,4,0.0,2,0,1,2568485.0,0
15622454,695,Delhi,Male,28,0,9602086.0,1,1,1,5799249.0,0
15622461,562,Maharashtra,Female,51,7,12282200.0,2,0,0,3262621.0,0
15622470,772,Delhi,Male,41,10,9603222.0,1,1,1,7582557.000000001,0
15622478,698,Maharashtra,Female,40,7,10506174.0,3,1,0,10781531.0,1
15622494,718,Maharashtra,Male,27,2,0.0,2,0,0,2622924.0,0
15622507,748,Karnataka,Female,40,3,10349909.0,2,0,0,3815319.0,0
15622518,768,Maharashtra,Female,26,5,5111626.0,1,1,1,7045478.999999999,1
15622527,581,Maharashtra,Female,55,6,0.0,1,1,1,2244213.0,0
15622532,708,Maharashtra,Female,47,0,12658912.0,2,0,1,13273007.0,1
15622578,806,Maharashtra,Male,34,5,11395855.0,1,0,1,3212598.0,0
15622585,525,Maharashtra,Male,26,7,15364439.000000002,1,1,1,6319788.0,0
15622631,588,Maharashtra,Male,44,8,15440974.0,1,1,0,4932403.0,1
15622658,551,Maharashtra,Female,26,2,14425851.999999998,1,1,0,4977879.0,0
15622729,649,Maharashtra,Female,46,2,0.0,2,1,1,6660270.0,0
15622750,742,Karnataka,Female,21,1,11429248.0,1,1,0,3152040.0,0
15622774,648,Maharashtra,Male,34,0,0.0,1,1,1,16793181.0,0
15622801,555,Maharashtra,Female,27,8,10200017.0,1,1,1,11675700.0,0
15622833,835,Karnataka,Female,29,10,13042020.0,2,0,0,10627655.0,0
15622834,678,Maharashtra,Female,35,4,0.0,1,1,0,12551832.0,0
15622897,646,Maharashtra,Female,46,4,0.0,3,1,0,9325142.0,1
15622911,759,Maharashtra,Male,42,4,10542018.0,1,0,1,12140906.0,0
15622985,679,Maharashtra,Female,39,4,0.0,1,0,0,17293930.0,1
15622993,709,Karnataka,Male,28,8,12469572.0,2,1,0,14525135.0,0
15623053,454,Delhi,Male,40,2,12317701.0,1,1,0,14830998.000000002,0
15623062,660,Karnataka,Male,24,5,8508930.0,1,1,1,7163800.0,0
15623063,651,Karnataka,Male,35,8,11006771.0,1,1,0,12767895.0,1
15623072,529,Delhi,Female,35,5,0.0,2,1,0,5651800.0,0
15623082,507,Maharashtra,Female,35,2,0.0,2,1,0,9763393.0,0
15623102,713,Delhi,Male,38,6,11698078.0,2,0,1,7603838.0,0
15623107,686,Delhi,Male,45,3,7427487.0,3,1,0,6490748.0,1
15623143,732,Maharashtra,Female,43,9,0.0,2,1,0,18314717.0,0
15623196,686,Maharashtra,Male,38,6,14923897.0,1,1,1,9782523.0,0
15623202,704,Karnataka,Female,39,10,10255618.0,2,1,0,17197125.0,1
15623210,484,Karnataka,Female,55,8,14934957.999999998,3,0,0,13751992.000000002,1
15623219,596,Maharashtra,Male,33,8,0.0,1,1,0,12118930.0,1
15623220,723,Delhi,Female,45,4,0.0,2,1,0,3721439.0,0
15623277,696,Maharashtra,Female,30,8,0.0,2,1,1,19613444.0,0
15623314,506,Karnataka,Female,59,3,19035308.0,1,1,0,7836575.0,0
15623346,820,Maharashtra,Male,36,4,0.0,2,1,0,3142269.0,0
15623357,692,Karnataka,Male,24,2,12059693.0,1,0,1,18049053.0,0
15623369,708,Maharashtra,Male,52,10,10535581.0,1,1,0,12307.0,1
15623430,672,Maharashtra,Male,34,9,0.0,2,1,0,16180076.999999998,0
15623450,637,Karnataka,Female,27,7,13584289.000000002,1,1,1,10141805.0,0
15623471,607,Karnataka,Male,38,3,9820577.0,1,1,0,17631827.0,0
15623478,670,Karnataka,Female,32,4,10295468.0,2,0,1,13494245.000000002,0
15623489,543,Maharashtra,Female,67,0,12884367.0,1,1,1,13461248.000000002,0
15623499,548,Karnataka,Male,49,9,10843789.0,1,0,0,12702287.0,1
15623502,598,Delhi,Female,56,4,9836533.0,1,1,1,4425133.0,0
15623521,838,Delhi,Male,43,9,12310588.0,2,1,0,14576582.999999998,0
15623525,564,Delhi,Male,31,0,12517558.0,1,1,1,7275733.0,0
15623536,646,Karnataka,Male,39,0,15443985.999999998,1,1,0,17151906.0,0
15623560,668,Maharashtra,Female,35,6,10248276.0,1,1,1,5399464.0,0
15623566,714,Maharashtra,Male,40,9,4652069.0,1,1,1,9668725.0,0
15623595,586,Delhi,Female,28,2,0.0,2,1,1,9206735.0,0
15623630,634,Karnataka,Female,56,3,11625124.0,1,0,1,4242988.0,1
15623644,626,Delhi,Male,29,7,0.0,2,1,0,4936184.0,0
15623647,655,Delhi,Female,36,1,13551576.0,1,1,0,8601396.0,0
15623649,629,Delhi,Male,32,3,0.0,2,1,1,1540464.0,0
15623668,653,Karnataka,Male,31,2,15474145.000000002,2,0,0,2518301.0,0
15623695,814,Maharashtra,Female,31,4,0.0,2,1,1,14202917.000000002,0
15623712,453,Delhi,Female,42,5,0.0,3,1,0,8300849.000000001,1
15623730,792,Maharashtra,Male,34,1,0.0,1,0,1,8633032.0,0
15623744,634,Maharashtra,Male,34,8,10530266.0,1,1,1,12316497.0,0
15623791,632,Delhi,Female,40,3,10974062.0,1,1,0,14189674.0,0
15623828,682,Maharashtra,Male,30,4,0.0,1,0,1,16146531.0,0
15623858,603,Maharashtra,Male,45,9,0.0,1,0,0,14851679.0,0
15623927,576,Maharashtra,Male,55,9,0.0,2,1,1,9445097.0,0
15623944,511,Delhi,Female,66,4,0.0,1,1,0,164311.0,1
15623966,578,Maharashtra,Female,35,2,0.0,2,0,1,2638992.0,0
15623972,479,Karnataka,Female,23,9,12357551.0,1,0,1,9514828.0,0
15623989,435,Maharashtra,Male,54,3,0.0,1,1,0,15691046.0,1
15624013,541,Maharashtra,Female,39,6,10984481.0,1,1,0,2528923.0,0
15624068,779,Maharashtra,Female,26,0,0.0,2,0,1,11190600.0,0
15624072,669,Delhi,Male,22,10,0.0,2,1,0,17616374.0,0
15624170,639,Maharashtra,Female,38,4,8155094.0,2,0,1,11897477.0,0
15624180,584,Karnataka,Female,37,10,13417179.999999998,4,1,1,7092711.0,1
15624186,813,Karnataka,Female,25,5,12361643.0,1,0,1,13295932.999999998,0
15624188,712,Maharashtra,Female,33,6,0.0,2,1,1,19068616.0,0
15624229,694,Maharashtra,Female,22,4,0.0,2,1,1,1152572.0,0
15624293,514,Maharashtra,Female,46,3,10651185.0,1,1,0,5507232.0,0
15624323,642,Maharashtra,Male,36,4,0.0,2,1,1,19522491.0,0
15624343,650,Delhi,Female,50,7,12966777.0,1,0,0,4202816.0,0
15624347,651,Maharashtra,Male,40,4,0.0,2,1,1,14771582.999999998,0
15624374,703,Maharashtra,Male,28,9,0.0,2,0,1,215117.0,0
15624388,649,Karnataka,Female,50,5,15539332.0,1,1,1,8735142.0,1
15624391,595,Delhi,Female,30,5,10068354.0,1,1,1,17836104.0,0
15624397,627,Maharashtra,Male,43,8,7124030.0,1,0,1,12773416.0,0
15624423,850,Maharashtra,Male,28,8,9998698.0,1,1,0,19658255.0,0
15624424,678,Delhi,Female,49,1,0.0,2,1,1,10247290.0,0
15624428,651,Karnataka,Female,24,7,4022469.9999999995,1,1,1,17834133.0,0
15624437,825,Delhi,Female,32,1,0.0,2,1,1,4293515.0,0
15624451,641,Maharashtra,Female,38,3,0.0,2,1,0,11646619.0,0
15624471,850,Maharashtra,Male,37,6,0.0,2,1,0,10929122.0,0
15624510,696,Maharashtra,Male,52,6,13978106.0,1,1,0,2744540.0,1
15624519,656,Karnataka,Female,49,9,9709287.0,1,1,0,7477122.0,1
15624528,664,Karnataka,Male,26,7,11624414.0,2,1,1,9514514.0,0
15624592,603,Maharashtra,Male,31,8,0.0,2,1,1,16991502.0,0
15624595,512,Delhi,Female,35,5,12458069.0,1,1,1,1878548.0,0
15624596,534,Maharashtra,Female,23,5,10482245.0,1,0,1,16017647.0,0
15624611,497,Delhi,Male,37,8,12865011.0,2,1,1,16364153.0,0
15624623,516,Maharashtra,Male,35,10,10408859.0,2,0,0,11966600.0,0
15624633,702,Maharashtra,Male,45,9,7498958.0,1,1,1,17101469.0,0
15624641,740,Delhi,Male,43,9,0.0,1,1,0,19929068.0,1
15624667,684,Maharashtra,Male,35,6,13587150.0,1,1,1,8721941.0,0
15624677,543,Karnataka,Female,37,3,12230465.0,2,0,0,3399869.9999999995,0
15624695,662,Delhi,Female,72,7,14030172.0,1,0,1,17925867.0,0
15624703,550,Karnataka,Male,35,9,12984775.0,2,1,0,19732540.0,0
15624715,593,Delhi,Female,40,2,0.0,1,1,1,519495.0,0
15624729,594,Maharashtra,Male,27,0,19704180.0,1,0,0,15191249.0,0
15624744,622,Karnataka,Male,42,9,11576626.0,1,0,0,7215585.000000001,1
15624755,707,Karnataka,Female,40,3,10962844.0,1,1,0,18936603.0,0
15624775,729,Maharashtra,Male,67,2,9420380.0,1,0,1,10239106.0,0
15624781,672,Maharashtra,Female,34,1,14215175.0,2,1,1,16875334.0,0
15624793,627,Karnataka,Male,23,5,18424486.0,1,1,0,10309922.0,0
15624820,683,Delhi,Male,56,7,5091121.0,3,0,0,9762931.0,1
15624850,850,Maharashtra,Male,30,10,15397289.000000002,2,1,0,6281103.0,0
15624866,658,Karnataka,Male,37,3,16873574.0,2,0,0,7037024.000000001,0
15624892,712,Karnataka,Male,37,7,9397896.0,2,1,0,6065177.0,0
15624936,631,Maharashtra,Male,35,8,12920549.0,1,1,1,7914636.0,0
15624975,693,Delhi,Male,28,1,14511882.999999998,1,0,1,7774238.0,0
15624993,753,Maharashtra,Female,36,7,12851898.0,1,1,1,4456783.0,1
15624995,714,Delhi,Female,31,6,15292660.0,1,1,1,5089991.0,0
15625021,585,Maharashtra,Male,42,2,0.0,2,1,1,1865777.0,0
15625023,682,Maharashtra,Male,40,4,0.0,1,0,1,10535255.0,0
